region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
BAJA CALIFORNIA SUR,2020-06-09,nowcast,1.1,0.8,1.3,1,1.2,0.27
BAJA CALIFORNIA SUR,2020-06-10,nowcast,1.1,0.9,1.3,1,1.2,0.28
BAJA CALIFORNIA SUR,2020-06-11,nowcast,1.1,0.9,1.3,1,1.1,0.26
BAJA CALIFORNIA SUR,2020-06-12,nowcast,1.1,0.8,1.3,1,1.2,0.26
BAJA CALIFORNIA SUR,2020-06-13,nowcast,1.1,0.9,1.3,1,1.2,0.25
BAJA CALIFORNIA SUR,2020-06-14,nowcast,1.1,0.9,1.3,1,1.1,0.23
BAJA CALIFORNIA SUR,2020-06-15,nowcast,1.1,0.9,1.3,1,1.1,0.22
BAJA CALIFORNIA SUR,2020-06-16,nowcast,1.1,0.9,1.3,1,1.2,0.21
BAJA CALIFORNIA SUR,2020-06-17,nowcast,1.1,0.9,1.3,1,1.2,0.21
BAJA CALIFORNIA SUR,2020-06-18,nowcast,1.1,0.9,1.3,1,1.2,0.19
BAJA CALIFORNIA SUR,2020-06-19,nowcast,1.1,0.9,1.4,1,1.2,0.15
BAJA CALIFORNIA SUR,2020-06-20,nowcast,1.1,0.9,1.4,1,1.2,0.11
BAJA CALIFORNIA SUR,2020-06-21,nowcast,1.2,1,1.4,1.1,1.2,0.08
BAJA CALIFORNIA SUR,2020-06-22,nowcast,1.2,1,1.4,1.1,1.2,0.06
BAJA CALIFORNIA SUR,2020-06-23,nowcast,1.2,1,1.4,1.1,1.3,0.04
BAJA CALIFORNIA SUR,2020-06-24,nowcast,1.2,1,1.4,1.1,1.3,0.03
BAJA CALIFORNIA SUR,2020-06-25,nowcast,1.2,1,1.5,1.1,1.3,0.03
BAJA CALIFORNIA SUR,2020-06-26,nowcast,1.2,1,1.4,1.1,1.3,0.03
BAJA CALIFORNIA SUR,2020-06-27,nowcast,1.2,1,1.4,1.1,1.3,0.03
BAJA CALIFORNIA SUR,2020-06-28,nowcast,1.2,1,1.4,1.2,1.3,0.02
BAJA CALIFORNIA SUR,2020-06-29,nowcast,1.2,1.1,1.4,1.1,1.3,0.02
BAJA CALIFORNIA SUR,2020-06-30,nowcast,1.2,1,1.4,1.1,1.3,0.02
BAJA CALIFORNIA SUR,2020-07-01,nowcast,1.2,1,1.4,1.2,1.3,0.03
BAJA CALIFORNIA SUR,2020-07-02,nowcast,1.2,1.1,1.4,1.2,1.3,0.02
BAJA CALIFORNIA SUR,2020-07-03,nowcast,1.2,1,1.4,1.1,1.3,0.02
BAJA CALIFORNIA SUR,2020-07-04,nowcast,1.2,1,1.4,1.1,1.3,0.03
BAJA CALIFORNIA SUR,2020-07-05,nowcast,1.2,1,1.3,1.1,1.2,0.04
BAJA CALIFORNIA SUR,2020-07-06,nowcast,1.2,1,1.3,1.1,1.2,0.07
BAJA CALIFORNIA SUR,2020-07-07,nowcast,1.1,1,1.3,1.1,1.2,0.11
BAJA CALIFORNIA SUR,2020-07-08,nowcast,1.1,0.9,1.2,1,1.2,0.17
BAJA CALIFORNIA SUR,2020-07-09,nowcast,1.1,0.9,1.2,1,1.1,0.2
BAJA CALIFORNIA SUR,2020-07-10,nowcast,1.1,0.9,1.2,1,1.1,0.21
BAJA CALIFORNIA SUR,2020-07-11,nowcast,1.1,0.9,1.2,1,1.1,0.22
BAJA CALIFORNIA SUR,2020-07-12,nowcast,1.1,0.9,1.2,1,1.1,0.21
BAJA CALIFORNIA SUR,2020-07-13,nowcast,1.1,0.9,1.2,1,1.1,0.22
BAJA CALIFORNIA SUR,2020-07-14,forecast,1.1,0.9,1.3,1,1.1,0.29
BAJA CALIFORNIA SUR,2020-07-15,forecast,1.1,0.8,1.3,1,1.1,0.33
BAJA CALIFORNIA SUR,2020-07-16,forecast,1.1,0.8,1.3,0.9,1.1,0.34
BAJA CALIFORNIA SUR,2020-07-17,forecast,1.1,0.8,1.3,1,1.2,0.35
BAJA CALIFORNIA SUR,2020-07-18,forecast,1.1,0.8,1.3,0.9,1.2,0.37
BAJA CALIFORNIA SUR,2020-07-19,forecast,1.1,0.7,1.4,0.9,1.2,0.37
BAJA CALIFORNIA SUR,2020-07-20,forecast,1.1,0.7,1.4,0.9,1.2,0.37
BAJA CALIFORNIA SUR,2020-07-21,forecast,1.1,0.7,1.4,0.9,1.2,0.39
BAJA CALIFORNIA SUR,2020-07-22,forecast,1,0.7,1.4,0.9,1.2,0.4
BAJA CALIFORNIA SUR,2020-07-23,forecast,1,0.7,1.4,0.9,1.2,0.41
BAJA CALIFORNIA SUR,2020-07-24,forecast,1,0.7,1.4,0.9,1.2,0.41
BAJA CALIFORNIA SUR,2020-07-25,forecast,1,0.6,1.4,0.9,1.2,0.42
BAJA CALIFORNIA SUR,2020-07-26,forecast,1,0.6,1.4,0.9,1.2,0.43
BAJA CALIFORNIA SUR,2020-07-27,forecast,1,0.7,1.5,0.9,1.2,0.43
CAMPECHE,2020-04-07,nowcast,1.4,0.5,2.4,1,1.7,0.22
CAMPECHE,2020-04-08,nowcast,1.4,0.5,2.3,0.9,1.6,0.22
CAMPECHE,2020-04-09,nowcast,1.4,0.6,2.3,1,1.6,0.21
CAMPECHE,2020-04-10,nowcast,1.3,0.5,2.3,0.9,1.6,0.22
CAMPECHE,2020-04-11,nowcast,1.3,0.6,2.3,1,1.6,0.22
CAMPECHE,2020-04-12,nowcast,1.3,0.6,2.2,1,1.6,0.22
CAMPECHE,2020-04-13,nowcast,1.3,0.6,2.1,1,1.6,0.21
CAMPECHE,2020-04-14,nowcast,1.3,0.6,2.1,1,1.5,0.22
CAMPECHE,2020-04-15,nowcast,1.3,0.7,2.1,1,1.5,0.2
CAMPECHE,2020-04-16,nowcast,1.3,0.7,2,0.9,1.5,0.21
CAMPECHE,2020-04-17,nowcast,1.3,0.7,2,1,1.5,0.19
CAMPECHE,2020-04-18,nowcast,1.3,0.7,2,1,1.5,0.19
CAMPECHE,2020-04-19,nowcast,1.3,0.7,1.9,1,1.5,0.19
CAMPECHE,2020-04-20,nowcast,1.3,0.7,1.9,1,1.5,0.17
CAMPECHE,2020-04-21,nowcast,1.3,0.7,1.9,1.1,1.5,0.17
CAMPECHE,2020-04-22,nowcast,1.3,0.8,1.9,1,1.5,0.17
CAMPECHE,2020-04-23,nowcast,1.3,0.7,1.8,1,1.4,0.18
CAMPECHE,2020-04-24,nowcast,1.3,0.8,1.8,1.1,1.5,0.18
CAMPECHE,2020-04-25,nowcast,1.3,0.8,1.8,1,1.4,0.17
CAMPECHE,2020-04-26,nowcast,1.2,0.7,1.7,1,1.4,0.18
CAMPECHE,2020-04-27,nowcast,1.3,0.8,1.8,1,1.4,0.15
CAMPECHE,2020-04-28,nowcast,1.2,0.8,1.7,1,1.4,0.16
CAMPECHE,2020-04-29,nowcast,1.2,0.8,1.7,1.1,1.4,0.15
CAMPECHE,2020-04-30,nowcast,1.2,0.8,1.7,1.1,1.4,0.15
CAMPECHE,2020-05-01,nowcast,1.2,0.8,1.7,1.1,1.4,0.15
CAMPECHE,2020-05-02,nowcast,1.2,0.8,1.6,1.1,1.4,0.14
CAMPECHE,2020-05-03,nowcast,1.2,0.8,1.6,1,1.3,0.15
CAMPECHE,2020-05-04,nowcast,1.2,0.8,1.6,1.1,1.4,0.17
CAMPECHE,2020-05-05,nowcast,1.2,0.8,1.6,1,1.3,0.19
CAMPECHE,2020-05-06,nowcast,1.2,0.8,1.5,1,1.3,0.2
CAMPECHE,2020-05-07,nowcast,1.2,0.8,1.5,1,1.3,0.21
CAMPECHE,2020-05-08,nowcast,1.2,0.8,1.5,1,1.3,0.22
CAMPECHE,2020-05-09,nowcast,1.1,0.8,1.5,1,1.3,0.21
CAMPECHE,2020-05-10,nowcast,1.1,0.8,1.5,1,1.2,0.22
CAMPECHE,2020-05-11,nowcast,1.1,0.8,1.5,1,1.2,0.24
CAMPECHE,2020-05-12,nowcast,1.1,0.8,1.5,1,1.2,0.25
CAMPECHE,2020-05-13,nowcast,1.1,0.8,1.4,1,1.2,0.24
CAMPECHE,2020-05-14,nowcast,1.1,0.8,1.5,1,1.2,0.23
CAMPECHE,2020-05-15,nowcast,1.1,0.8,1.5,1,1.2,0.19
CAMPECHE,2020-05-16,nowcast,1.2,0.8,1.5,1,1.3,0.17
CAMPECHE,2020-05-17,nowcast,1.2,0.9,1.5,1,1.3,0.16
CAMPECHE,2020-05-18,nowcast,1.1,0.8,1.4,1,1.2,0.17
CAMPECHE,2020-05-19,nowcast,1.1,0.9,1.5,1,1.2,0.19
CAMPECHE,2020-05-20,nowcast,1.1,0.8,1.4,1,1.2,0.2
CAMPECHE,2020-05-21,nowcast,1.1,0.8,1.4,1,1.2,0.24
CAMPECHE,2020-05-22,nowcast,1.1,0.8,1.4,1,1.2,0.22
CAMPECHE,2020-05-23,nowcast,1.1,0.8,1.4,1,1.2,0.24
CAMPECHE,2020-05-24,nowcast,1.1,0.8,1.4,1,1.2,0.26
CAMPECHE,2020-05-25,nowcast,1.1,0.8,1.4,1,1.2,0.23
CAMPECHE,2020-05-26,nowcast,1.1,0.8,1.3,1,1.2,0.25
CAMPECHE,2020-05-27,nowcast,1.1,0.9,1.4,1,1.2,0.22
CAMPECHE,2020-05-28,nowcast,1.1,0.9,1.4,1,1.2,0.19
CAMPECHE,2020-05-29,nowcast,1.1,0.9,1.4,1,1.2,0.17
CAMPECHE,2020-05-30,nowcast,1.1,0.9,1.4,1,1.2,0.15
CAMPECHE,2020-05-31,nowcast,1.1,0.9,1.4,1,1.2,0.13
CAMPECHE,2020-06-01,nowcast,1.2,0.9,1.4,1,1.2,0.12
CAMPECHE,2020-06-02,nowcast,1.2,0.9,1.4,1.1,1.2,0.11
CAMPECHE,2020-06-03,nowcast,1.2,0.9,1.4,1.1,1.2,0.11
CAMPECHE,2020-06-04,nowcast,1.2,0.9,1.4,1.1,1.2,0.1
CAMPECHE,2020-06-05,nowcast,1.2,0.9,1.4,1.1,1.2,0.11
CAMPECHE,2020-06-06,nowcast,1.2,0.9,1.4,1.1,1.2,0.1
CAMPECHE,2020-06-07,nowcast,1.2,1,1.4,1.1,1.2,0.1
CAMPECHE,2020-06-08,nowcast,1.2,1,1.4,1.1,1.3,0.08
CAMPECHE,2020-06-09,nowcast,1.2,1,1.4,1.1,1.2,0.07
CAMPECHE,2020-06-10,nowcast,1.2,1,1.4,1.1,1.2,0.06
CAMPECHE,2020-06-11,nowcast,1.2,1,1.4,1.1,1.3,0.05
CAMPECHE,2020-06-12,nowcast,1.2,1,1.4,1.1,1.3,0.04
CAMPECHE,2020-06-13,nowcast,1.2,1,1.4,1.1,1.3,0.04
CAMPECHE,2020-06-14,nowcast,1.2,1,1.4,1.1,1.3,0.03
CAMPECHE,2020-06-15,nowcast,1.2,1,1.4,1.1,1.3,0.03
CAMPECHE,2020-06-16,nowcast,1.2,1,1.4,1.1,1.3,0.05
CAMPECHE,2020-06-17,nowcast,1.2,1,1.4,1.1,1.2,0.06
CAMPECHE,2020-06-18,nowcast,1.2,1,1.3,1.1,1.2,0.07
CAMPECHE,2020-06-19,nowcast,1.1,1,1.3,1.1,1.2,0.08
CAMPECHE,2020-06-20,nowcast,1.1,1,1.3,1.1,1.2,0.1
CAMPECHE,2020-06-21,nowcast,1.1,1,1.3,1.1,1.2,0.11
CAMPECHE,2020-06-22,nowcast,1.1,0.9,1.3,1.1,1.2,0.12
CAMPECHE,2020-06-23,nowcast,1.1,0.9,1.2,1,1.2,0.14
CAMPECHE,2020-06-24,nowcast,1.1,0.9,1.3,1,1.1,0.14
CAMPECHE,2020-06-25,nowcast,1.1,0.9,1.2,1,1.1,0.16
CAMPECHE,2020-06-26,nowcast,1.1,0.9,1.2,1,1.1,0.16
CAMPECHE,2020-06-27,nowcast,1.1,0.9,1.2,1,1.1,0.19
CAMPECHE,2020-06-28,nowcast,1.1,0.9,1.2,1,1.1,0.2
CAMPECHE,2020-06-29,nowcast,1.1,0.9,1.2,1,1.1,0.23
CAMPECHE,2020-06-30,nowcast,1,0.9,1.2,1,1.1,0.28
CAMPECHE,2020-07-01,nowcast,1,0.9,1.2,1,1.1,0.33
CAMPECHE,2020-07-02,nowcast,1,0.9,1.2,1,1.1,0.39
CAMPECHE,2020-07-03,nowcast,1,0.9,1.1,1,1.1,0.43
CAMPECHE,2020-07-04,nowcast,1,0.9,1.1,1,1.1,0.43
CAMPECHE,2020-07-05,nowcast,1,0.9,1.1,1,1.1,0.46
CAMPECHE,2020-07-06,nowcast,1,0.9,1.1,1,1.1,0.46
CAMPECHE,2020-07-07,nowcast,1,0.9,1.2,1,1.1,0.45
CAMPECHE,2020-07-08,nowcast,1,0.9,1.2,1,1.1,0.42
CAMPECHE,2020-07-09,nowcast,1,0.9,1.2,1,1.1,0.41
CAMPECHE,2020-07-10,nowcast,1,0.9,1.2,1,1.1,0.39
CAMPECHE,2020-07-11,nowcast,1,0.9,1.2,1,1.1,0.4
CAMPECHE,2020-07-12,nowcast,1,0.9,1.2,1,1.1,0.43
CAMPECHE,2020-07-13,nowcast,1,0.9,1.2,1,1.1,0.45
CAMPECHE,2020-07-14,forecast,1,0.8,1.2,0.9,1.1,0.46
CAMPECHE,2020-07-15,forecast,1,0.8,1.2,0.9,1.1,0.46
CAMPECHE,2020-07-16,forecast,1,0.8,1.2,0.9,1.1,0.47
CAMPECHE,2020-07-17,forecast,1,0.8,1.2,0.9,1.1,0.47
CAMPECHE,2020-07-18,forecast,1,0.8,1.2,0.9,1.1,0.46
CAMPECHE,2020-07-19,forecast,1,0.8,1.2,0.9,1.1,0.48
CAMPECHE,2020-07-20,forecast,1,0.8,1.3,0.9,1.1,0.48
CAMPECHE,2020-07-21,forecast,1,0.8,1.3,0.9,1.1,0.48
CAMPECHE,2020-07-22,forecast,1,0.8,1.3,0.9,1.1,0.48
CAMPECHE,2020-07-23,forecast,1,0.7,1.3,0.9,1.1,0.49
CAMPECHE,2020-07-24,forecast,1,0.7,1.3,0.9,1.1,0.48
CAMPECHE,2020-07-25,forecast,1,0.7,1.3,0.9,1.1,0.49
CAMPECHE,2020-07-26,forecast,1,0.7,1.3,0.9,1.1,0.48
CAMPECHE,2020-07-27,forecast,1,0.7,1.3,0.9,1.1,0.48
CHIAPAS,2020-04-05,nowcast,1.3,0.5,2.1,0.9,1.5,0.24
CHIAPAS,2020-04-06,nowcast,1.3,0.6,2.2,1,1.6,0.21
CHIAPAS,2020-04-07,nowcast,1.3,0.6,2.1,1,1.5,0.2
CHIAPAS,2020-04-08,nowcast,1.3,0.6,2.1,1,1.6,0.19
CHIAPAS,2020-04-09,nowcast,1.3,0.7,2.1,1,1.5,0.18
CHIAPAS,2020-04-10,nowcast,1.4,0.7,2.1,1.1,1.6,0.15
CHIAPAS,2020-04-11,nowcast,1.4,0.7,2,1,1.5,0.14
CHIAPAS,2020-04-12,nowcast,1.4,0.8,2,1.1,1.6,0.12
CHIAPAS,2020-04-13,nowcast,1.4,0.8,2,1.2,1.6,0.11
CHIAPAS,2020-04-14,nowcast,1.4,0.8,2,1.2,1.6,0.12
CHIAPAS,2020-04-15,nowcast,1.4,0.9,2,1.1,1.5,0.09
CHIAPAS,2020-04-16,nowcast,1.4,0.8,1.9,1.1,1.5,0.09
CHIAPAS,2020-04-17,nowcast,1.4,0.8,1.9,1.1,1.5,0.1
CHIAPAS,2020-04-18,nowcast,1.4,0.9,1.9,1.1,1.5,0.1
CHIAPAS,2020-04-19,nowcast,1.4,0.9,1.8,1.2,1.5,0.08
CHIAPAS,2020-04-20,nowcast,1.3,0.9,1.8,1.1,1.5,0.09
CHIAPAS,2020-04-21,nowcast,1.3,0.9,1.8,1.1,1.5,0.08
CHIAPAS,2020-04-22,nowcast,1.3,0.9,1.8,1.1,1.4,0.07
CHIAPAS,2020-04-23,nowcast,1.3,1,1.8,1.1,1.4,0.07
CHIAPAS,2020-04-24,nowcast,1.3,0.9,1.7,1.2,1.4,0.06
CHIAPAS,2020-04-25,nowcast,1.3,0.9,1.7,1.1,1.4,0.06
CHIAPAS,2020-04-26,nowcast,1.3,0.9,1.7,1.2,1.4,0.06
CHIAPAS,2020-04-27,nowcast,1.3,1,1.7,1.2,1.4,0.06
CHIAPAS,2020-04-28,nowcast,1.3,1,1.7,1.2,1.4,0.06
CHIAPAS,2020-04-29,nowcast,1.3,1,1.7,1.2,1.4,0.05
CHIAPAS,2020-04-30,nowcast,1.3,1,1.6,1.2,1.4,0.04
CHIAPAS,2020-05-01,nowcast,1.3,1,1.6,1.2,1.4,0.03
CHIAPAS,2020-05-02,nowcast,1.3,1.1,1.6,1.2,1.4,0.03
CHIAPAS,2020-05-03,nowcast,1.3,1,1.6,1.2,1.4,0.03
CHIAPAS,2020-05-04,nowcast,1.3,1,1.6,1.2,1.4,0.03
CHIAPAS,2020-05-05,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
CHIAPAS,2020-05-06,nowcast,1.3,1,1.6,1.2,1.4,0.03
CHIAPAS,2020-05-07,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
CHIAPAS,2020-05-08,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
CHIAPAS,2020-05-09,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
CHIAPAS,2020-05-10,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
CHIAPAS,2020-05-11,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
CHIAPAS,2020-05-12,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
CHIAPAS,2020-05-13,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
CHIAPAS,2020-05-14,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
CHIAPAS,2020-05-15,nowcast,1.2,1.1,1.5,1.2,1.3,0.02
CHIAPAS,2020-05-16,nowcast,1.2,1.1,1.4,1.2,1.3,0.02
CHIAPAS,2020-05-17,nowcast,1.2,1,1.4,1.1,1.3,0.03
CHIAPAS,2020-05-18,nowcast,1.2,1,1.4,1.1,1.3,0.04
CHIAPAS,2020-05-19,nowcast,1.2,1,1.3,1.1,1.2,0.04
CHIAPAS,2020-05-20,nowcast,1.1,1,1.3,1.1,1.2,0.07
CHIAPAS,2020-05-21,nowcast,1.1,1,1.3,1.1,1.2,0.08
CHIAPAS,2020-05-22,nowcast,1.1,1,1.3,1.1,1.2,0.09
CHIAPAS,2020-05-23,nowcast,1.1,1,1.3,1,1.2,0.11
CHIAPAS,2020-05-24,nowcast,1.1,0.9,1.2,1.1,1.2,0.13
CHIAPAS,2020-05-25,nowcast,1.1,0.9,1.2,1,1.1,0.16
CHIAPAS,2020-05-26,nowcast,1.1,0.9,1.2,1,1.1,0.2
CHIAPAS,2020-05-27,nowcast,1.1,0.9,1.2,1,1.1,0.26
CHIAPAS,2020-05-28,nowcast,1,0.9,1.2,1,1.1,0.32
CHIAPAS,2020-05-29,nowcast,1,0.9,1.1,1,1.1,0.37
CHIAPAS,2020-05-30,nowcast,1,0.9,1.1,1,1.1,0.4
CHIAPAS,2020-05-31,nowcast,1,0.9,1.1,1,1.1,0.42
CHIAPAS,2020-06-01,nowcast,1,0.9,1.1,1,1.1,0.47
CHIAPAS,2020-06-02,nowcast,1,0.8,1.1,0.9,1,0.58
CHIAPAS,2020-06-03,nowcast,1,0.8,1.1,0.9,1,0.67
CHIAPAS,2020-06-04,nowcast,1,0.8,1.1,0.9,1,0.76
CHIAPAS,2020-06-05,nowcast,0.9,0.8,1,0.9,1,0.83
CHIAPAS,2020-06-06,nowcast,0.9,0.8,1,0.9,1,0.88
CHIAPAS,2020-06-07,nowcast,0.9,0.8,1,0.9,1,0.88
CHIAPAS,2020-06-08,nowcast,0.9,0.8,1,0.9,1,0.89
CHIAPAS,2020-06-09,nowcast,0.9,0.8,1,0.9,1,0.89
CHIAPAS,2020-06-10,nowcast,0.9,0.8,1,0.9,1,0.88
CHIAPAS,2020-06-11,nowcast,0.9,0.8,1.1,0.9,1,0.84
CHIAPAS,2020-06-12,nowcast,0.9,0.8,1.1,0.9,1,0.81
CHIAPAS,2020-06-13,nowcast,0.9,0.8,1.1,0.9,1,0.75
CHIAPAS,2020-06-14,nowcast,1,0.8,1.1,0.9,1,0.72
CHIAPAS,2020-06-15,nowcast,1,0.8,1.1,0.9,1,0.67
CHIAPAS,2020-06-16,nowcast,1,0.8,1.1,0.9,1,0.63
CHIAPAS,2020-06-17,nowcast,1,0.8,1.1,0.9,1,0.62
CHIAPAS,2020-06-18,nowcast,1,0.8,1.1,0.9,1,0.61
CHIAPAS,2020-06-19,nowcast,1,0.8,1.1,0.9,1,0.64
CHIAPAS,2020-06-20,nowcast,1,0.8,1.1,0.9,1,0.7
CHIAPAS,2020-06-21,nowcast,0.9,0.8,1.1,0.9,1,0.75
CHIAPAS,2020-06-22,nowcast,0.9,0.8,1.1,0.9,1,0.79
CHIAPAS,2020-06-23,nowcast,0.9,0.8,1.1,0.9,1,0.84
CHIAPAS,2020-06-24,nowcast,0.9,0.8,1.1,0.9,1,0.86
CHIAPAS,2020-06-25,nowcast,0.9,0.8,1.1,0.9,1,0.86
CHIAPAS,2020-06-26,nowcast,0.9,0.8,1,0.9,1,0.87
CHIAPAS,2020-06-27,nowcast,0.9,0.7,1,0.8,1,0.89
CHIAPAS,2020-06-28,nowcast,0.9,0.7,1,0.8,0.9,0.91
CHIAPAS,2020-06-29,nowcast,0.9,0.7,1,0.8,0.9,0.95
CHIAPAS,2020-06-30,nowcast,0.9,0.7,1,0.8,0.9,0.96
CHIAPAS,2020-07-01,nowcast,0.8,0.7,1,0.8,0.9,0.97
CHIAPAS,2020-07-02,nowcast,0.8,0.6,0.9,0.8,0.9,0.99
CHIAPAS,2020-07-03,nowcast,0.8,0.6,0.9,0.7,0.9,0.98
CHIAPAS,2020-07-04,nowcast,0.8,0.6,0.9,0.7,0.8,0.98
CHIAPAS,2020-07-05,nowcast,0.8,0.6,0.9,0.7,0.8,0.97
CHIAPAS,2020-07-06,nowcast,0.8,0.6,1,0.7,0.8,0.97
CHIAPAS,2020-07-07,nowcast,0.8,0.6,1,0.7,0.9,0.94
CHIAPAS,2020-07-08,nowcast,0.8,0.6,1,0.7,0.9,0.9
CHIAPAS,2020-07-09,nowcast,0.8,0.7,1.1,0.7,0.9,0.88
CHIAPAS,2020-07-10,nowcast,0.9,0.7,1.1,0.8,0.9,0.83
CHIAPAS,2020-07-11,nowcast,0.9,0.7,1.1,0.8,0.9,0.8
CHIAPAS,2020-07-12,nowcast,0.9,0.7,1.2,0.8,1,0.76
CHIAPAS,2020-07-13,nowcast,0.9,0.7,1.2,0.8,1,0.71
CHIAPAS,2020-07-14,forecast,0.9,0.7,1.2,0.8,1,0.72
CHIAPAS,2020-07-15,forecast,0.9,0.7,1.2,0.8,1,0.71
CHIAPAS,2020-07-16,forecast,0.9,0.6,1.2,0.8,1,0.71
CHIAPAS,2020-07-17,forecast,0.9,0.6,1.2,0.8,1,0.69
CHIAPAS,2020-07-18,forecast,0.9,0.6,1.2,0.8,1,0.7
CHIAPAS,2020-07-19,forecast,0.9,0.6,1.2,0.8,1,0.69
CHIAPAS,2020-07-20,forecast,0.9,0.6,1.3,0.8,1,0.68
CHIAPAS,2020-07-21,forecast,0.9,0.6,1.3,0.7,1,0.68
CHIAPAS,2020-07-22,forecast,0.9,0.5,1.3,0.8,1,0.68
CHIAPAS,2020-07-23,forecast,0.9,0.5,1.3,0.7,1,0.68
CHIAPAS,2020-07-24,forecast,0.9,0.5,1.3,0.7,1,0.67
CHIAPAS,2020-07-25,forecast,0.9,0.5,1.3,0.7,1,0.66
CHIAPAS,2020-07-26,forecast,0.9,0.5,1.3,0.7,1,0.67
CHIAPAS,2020-07-27,forecast,0.9,0.5,1.3,0.8,1.1,0.66
CHIHUAHUA,2020-04-06,nowcast,1.4,0.9,1.9,1.2,1.6,0.09
CHIHUAHUA,2020-04-07,nowcast,1.4,0.9,1.9,1.2,1.6,0.1
CHIHUAHUA,2020-04-08,nowcast,1.3,0.9,1.8,1.1,1.5,0.1
CHIHUAHUA,2020-04-09,nowcast,1.3,0.9,1.8,1.1,1.5,0.09
CHIHUAHUA,2020-04-10,nowcast,1.3,0.9,1.8,1.1,1.5,0.08
CHIHUAHUA,2020-04-11,nowcast,1.3,0.9,1.7,1.2,1.5,0.09
CHIHUAHUA,2020-04-12,nowcast,1.3,0.9,1.8,1.1,1.5,0.09
CHIHUAHUA,2020-04-13,nowcast,1.3,0.9,1.7,1.1,1.4,0.08
CHIHUAHUA,2020-04-14,nowcast,1.3,0.9,1.7,1.1,1.4,0.08
CHIHUAHUA,2020-04-15,nowcast,1.3,0.9,1.6,1.2,1.4,0.08
CHIHUAHUA,2020-04-16,nowcast,1.3,0.9,1.7,1.1,1.4,0.08
CHIHUAHUA,2020-04-17,nowcast,1.3,1,1.7,1.1,1.4,0.06
CHIHUAHUA,2020-04-18,nowcast,1.3,1,1.6,1.1,1.4,0.05
CHIHUAHUA,2020-04-19,nowcast,1.3,1,1.6,1.2,1.4,0.05
CHIHUAHUA,2020-04-20,nowcast,1.3,1,1.6,1.2,1.4,0.06
CHIHUAHUA,2020-04-21,nowcast,1.3,1,1.6,1.1,1.4,0.07
CHIHUAHUA,2020-04-22,nowcast,1.2,0.9,1.5,1.1,1.3,0.07
CHIHUAHUA,2020-04-23,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
CHIHUAHUA,2020-04-24,nowcast,1.2,0.9,1.5,1.1,1.3,0.11
CHIHUAHUA,2020-04-25,nowcast,1.2,0.9,1.5,1.1,1.3,0.14
CHIHUAHUA,2020-04-26,nowcast,1.1,0.9,1.4,1,1.2,0.16
CHIHUAHUA,2020-04-27,nowcast,1.1,0.8,1.3,1,1.2,0.22
CHIHUAHUA,2020-04-28,nowcast,1.1,0.8,1.3,1,1.1,0.31
CHIHUAHUA,2020-04-29,nowcast,1,0.8,1.3,0.9,1.1,0.4
CHIHUAHUA,2020-04-30,nowcast,1,0.8,1.2,0.9,1.1,0.51
CHIHUAHUA,2020-05-01,nowcast,1,0.7,1.2,0.9,1.1,0.57
CHIHUAHUA,2020-05-02,nowcast,1,0.7,1.2,0.9,1.1,0.6
CHIHUAHUA,2020-05-03,nowcast,1,0.8,1.2,0.9,1.1,0.53
CHIHUAHUA,2020-05-04,nowcast,1,0.8,1.2,0.9,1.1,0.48
CHIHUAHUA,2020-05-05,nowcast,1,0.8,1.3,1,1.1,0.36
CHIHUAHUA,2020-05-06,nowcast,1.1,0.9,1.3,1,1.1,0.27
CHIHUAHUA,2020-05-07,nowcast,1.1,0.9,1.3,1,1.2,0.22
CHIHUAHUA,2020-05-08,nowcast,1.1,0.9,1.4,1,1.2,0.17
CHIHUAHUA,2020-05-09,nowcast,1.1,0.9,1.4,1,1.2,0.13
CHIHUAHUA,2020-05-10,nowcast,1.1,0.9,1.3,1,1.2,0.16
CHIHUAHUA,2020-05-11,nowcast,1.1,0.9,1.4,1,1.2,0.15
CHIHUAHUA,2020-05-12,nowcast,1.1,0.9,1.3,1,1.2,0.15
CHIHUAHUA,2020-05-13,nowcast,1.1,0.9,1.3,1,1.2,0.15
CHIHUAHUA,2020-05-14,nowcast,1.1,0.9,1.3,1,1.2,0.15
CHIHUAHUA,2020-05-15,nowcast,1.1,0.9,1.3,1.1,1.2,0.13
CHIHUAHUA,2020-05-16,nowcast,1.1,0.9,1.4,1.1,1.2,0.11
CHIHUAHUA,2020-05-17,nowcast,1.1,0.9,1.3,1,1.2,0.13
CHIHUAHUA,2020-05-18,nowcast,1.1,0.9,1.3,1,1.2,0.16
CHIHUAHUA,2020-05-19,nowcast,1.1,0.9,1.3,1,1.2,0.16
CHIHUAHUA,2020-05-20,nowcast,1.1,0.9,1.3,1,1.2,0.18
